,player,pos,team,opp_home,opp,game,week,day,rec_tgt,rec,rec_yds,rec_ydr,rec_td,rec_pct,rec_ydtgt,dk_pt,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,fmb,team_win,team_score,opp_score
1048,James Proche,WR,BAL,0.0,CIN,7,7,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,17,41
1049,Kalif Raymond,WR,DET,1.0,MIN,5,5,Sun,2,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,17,19
1050,Kalif Raymond,WR,DET,0.0,PHI,8,8,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,44
1051,Jalen Reagor,WR,PHI,0.0,TAM,6,6,Thu,3,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,22,28
1052,Chester Rogers,WR,TEN,1.0,IND,8,8,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,34,31
1053,Chester Rogers,WR,TEN,1.0,LAR,9,9,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,28,16
1054,John Ross,WR,NYG,0.0,LAR,6,6,Sun,2,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,11,38
1055,Emmanuel Sanders,WR,BUF,0.0,MIA,7,8,Sun,4,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,26,11
1056,Mohamed Sanu,WR,SFO,1.0,PHI,2,2,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,17,11
1057,Anthony Schwartz,WR,CLE,0.0,HOU,2,2,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,31,21
1058,Anthony Schwartz,WR,CLE,0.0,CHI,3,3,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,26,6
1059,Anthony Schwartz,WR,CLE,1.0,MIN,4,4,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,14,7
1060,Anthony Schwartz,WR,CLE,1.0,LAC,5,5,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,42,47
1061,Trent Sherfield,WR,SFO,0.0,SEA,4,4,Sun,2,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,21,28
1062,David Sills,WR,NYG,0.0,CAR,7,7,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,25,3
1063,Darius Slayton,WR,NYG,1.0,KAN,8,8,Mon,2,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,17,20
1064,Darius Slayton,WR,NYG,0.0,LVR,9,9,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,23,16
1065,Devin Smith,WR,JAX,1.0,HOU,1,1,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,21,37
1066,Jeff Smith,WR,NYJ,1.0,CAR,1,1,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14,19
1067,Willie Snead,WR,LVR,0.0,BAL,1,1,Mon,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,33,27
1068,Willie Snead,WR,LVR,1.0,DEN,6,6,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,34,24
1069,Diontae Spencer,WR,DEN,0.0,BAL,4,4,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,23
1070,Diontae Spencer,WR,DEN,1.0,PIT,5,5,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,19,27
1071,Equanimeous St. Brown,WR,GNB,0.0,PIT,4,4,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,27,17
1072,Kenny Stills,WR,NOR,0.0,NYG,4,4,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,21,27
1073,Kenny Stills,WR,NOR,1.0,SEA,6,7,Mon,3,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,13,10
1074,Mike Strachan,WR,IND,0.0,LAR,2,2,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,24,27
1075,Auden Tate,WR,CIN,0.0,GNB,5,5,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,22,25
1076,Laquon Treadwell,WR,JAX,0.0,DEN,2,2,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,13,23
1077,Laquon Treadwell,WR,JAX,0.0,MIA,6,6,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,23,20
1078,Laquon Treadwell,WR,JAX,0.0,BUF,8,9,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,9,6
1079,Malik Turner,WR,DAL,1.0,NWE,6,6,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,35,29
1080,Marquez Valdes-Scantling,WR,GNB,0.0,DET,2,2,Mon,4,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,35,17
1081,James Washington,WR,PIT,0.0,LVR,2,2,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,17,26
1082,Dede Westbrook,WR,MIN,1.0,BAL,8,9,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,0,31,34
1083,Cody White,WR,PIT,0.0,DEN,5,5,Sun,1,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,27,19
1084,Kevin White,WR,NOR,1.0,SEA,6,7,Mon,2,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,13,10
1085,Albert Wilson,WR,MIA,1.0,NWE,1,1,Sun,2,0,0,0.0,0,0.00%,0.0,0.0,0,0,0,0,0,0,0,0,0,1,17,16
